face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1939_ema_face0.jpg,White,White,Female,20-29,"[9.9496573e-01 8.8843653e-06 9.9025888e-04 1.9116033e-04 8.3202285e-05
 1.8943734e-05 3.7418080e-03]",[9.9946600e-01 6.4493513e-05 4.6266787e-04 6.9266639e-06],[0.24778311 0.75221694],"[1.0971276e-04 3.0732360e-02 4.0559757e-01 4.7947976e-01 7.7491187e-02
 6.3947281e-03 1.7702233e-04 1.3105609e-05 4.5788215e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1586_ema_face0.jpg,East Asian,Asian,Female,30-39,"[1.7635785e-02 5.4169479e-03 3.0284392e-02 8.9343816e-01 4.8755310e-02
 4.3597563e-05 4.4258349e-03]",[4.4935343e-01 9.1318369e-02 4.5910361e-01 2.2456750e-04],[6.0542382e-04 9.9939454e-01],"[8.6548871e-06 2.6219955e-04 8.5029770e-03 3.0147943e-01 4.2953879e-01
 2.1546803e-01 3.8559418e-02 5.8606695e-03 3.1988471e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1686_ema_face0.jpg,White,Indian,Male,30-39,"[5.0945991e-01 2.9547125e-04 7.3978148e-02 2.5000673e-04 5.2668544e-04
 7.0901535e-02 3.4458819e-01]",[0.45418644 0.00115005 0.00221214 0.54245144],[0.9947993  0.00520066],"[1.9030287e-05 4.7711459e-05 4.4830497e-03 1.0244955e-01 4.3254256e-01
 4.0061542e-01 5.7166148e-02 2.5779756e-03 9.8552198e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1570_ema_face0.jpg,White,White,Female,10-19,"[8.4165680e-01 7.0485701e-05 1.7428786e-02 1.1906538e-03 4.4953686e-04
 5.2802532e-04 1.3867567e-01]",[9.9608421e-01 7.0697867e-04 2.9109274e-03 2.9795282e-04],[0.02529201 0.97470796],"[5.1998017e-05 5.1776644e-02 4.9020773e-01 3.6641353e-01 8.2066335e-02
 9.1614230e-03 2.9698270e-04 2.1982549e-05 3.2914222e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/190_ema_face0.jpg,White,White,Male,20-29,"[0.31282058 0.02413225 0.24390739 0.05338913 0.0756589  0.06508859
 0.22500312]",[0.9695309  0.00322417 0.00845757 0.0187874 ],[0.92771596 0.07228404],"[0.00068916 0.00370437 0.0642067  0.3748567  0.2328895  0.18196528
 0.1001298  0.03601845 0.00554003]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1758_ema_face0.jpg,Indian,Indian,Female,10-19,"[0.01731043 0.03189408 0.2288162  0.00431739 0.03305465 0.6536089
 0.03099829]",[0.00186183 0.05218226 0.04261101 0.9033449 ],[0.07500502 0.924995  ],"[1.2132277e-04 3.9733261e-02 4.8585328e-01 3.9113384e-01 7.7357657e-02
 5.5480343e-03 2.2926503e-04 2.1132124e-05 2.2419097e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1009_ema_face0.jpg,Latino_Hispanic,White,Female,20-29,"[0.10127494 0.0022624  0.78014266 0.00827412 0.0295854  0.0478469
 0.03061357]",[0.4443139  0.06061128 0.07006632 0.42500845],[1.4048166e-04 9.9985951e-01],"[2.7061921e-07 2.4616760e-03 2.5641772e-01 7.1517950e-01 2.5662808e-02
 2.7682990e-04 1.1561415e-06 3.7587430e-08 1.1811905e-09]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/693_ema_face0.jpg,Latino_Hispanic,Black,Female,20-29,"[0.03498526 0.09545542 0.63923866 0.01270685 0.17927426 0.03148918
 0.00685042]",[0.04692142 0.8510119  0.00983701 0.09222978],[8.4384304e-04 9.9915612e-01],"[1.5133474e-05 1.2671215e-03 3.7893556e-02 5.6653816e-01 3.6119086e-01
 3.1724107e-02 1.3279970e-03 4.1779705e-05 1.2371577e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1413_ema_face0.jpg,White,White,Female,20-29,"[0.53368634 0.02312028 0.36810666 0.01140833 0.04337726 0.0095219
 0.01077924]",[0.5843522  0.08259863 0.30675983 0.02628934],[5.7464840e-05 9.9994254e-01],"[3.4292418e-07 2.9011833e-04 6.9616109e-02 5.7020694e-01 3.3932692e-01
 1.9435011e-02 1.0968568e-03 2.7393855e-05 2.9482180e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/329_ema_face0.jpg,Latino_Hispanic,White,Female,20-29,"[0.21492979 0.00084114 0.44752944 0.09253722 0.14408946 0.05155338
 0.04851958]",[0.91286033 0.00844943 0.058725   0.01996525],[4.849993e-04 9.995150e-01],"[7.6678552e-06 1.1980331e-02 2.6571298e-01 6.9471961e-01 2.7178638e-02
 3.9731074e-04 3.3031381e-06 2.4301173e-07 1.6157353e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2192_ema_face0.jpg,Southeast Asian,Asian,Female,20-29,"[0.00965263 0.00343924 0.32546377 0.15319389 0.4641579  0.03915055
 0.004942  ]",[0.0044533  0.00700208 0.90814114 0.08040345],[4.4598652e-04 9.9955404e-01],"[2.4855743e-07 7.1358134e-04 1.2908936e-01 8.2914472e-01 4.0508725e-02
 5.3981855e-04 3.4630468e-06 1.9207855e-07 5.0879949e-09]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/514_ema_face0.jpg,Middle Eastern,Indian,Male,20-29,"[0.17638554 0.00921909 0.13966365 0.00115574 0.00336915 0.16172257
 0.5084843 ]",[0.31936592 0.00902618 0.0162358  0.65537214],[0.82890475 0.17109522],"[1.3051096e-05 4.5017930e-04 1.4108750e-02 4.9256259e-01 4.3232611e-01
 5.4468695e-02 5.6276587e-03 4.1599121e-04 2.7006263e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1896_ema_face0.jpg,Southeast Asian,Asian,Male,20-29,"[0.01387845 0.09330169 0.18864292 0.12170648 0.5372979  0.0370352
 0.00813741]",[0.01188257 0.0233807  0.94332653 0.0214102 ],[9.999054e-01 9.459915e-05],"[7.8327448e-06 2.2489785e-03 2.4146572e-01 6.2410909e-01 1.1712868e-01
 1.4109507e-02 8.4463361e-04 8.2056053e-05 3.5646685e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/79_ema_face0.jpg,East Asian,Asian,Male,3-9,"[7.7622928e-02 2.0257079e-04 1.1261884e-02 8.6303663e-01 4.5432579e-02
 4.2901363e-04 2.0143616e-03]",[6.2784344e-02 1.4542975e-03 9.3550152e-01 2.5981225e-04],[0.9241643  0.07583565],"[1.6444515e-02 5.5048984e-01 3.4347290e-01 5.6525689e-02 2.5607040e-02
 5.8598681e-03 9.0439292e-04 5.3389010e-04 1.6197505e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2045_ema_face0.jpg,Middle Eastern,Indian,Female,20-29,"[9.3544111e-02 1.6007294e-03 4.4945214e-02 8.8179426e-05 9.4573159e-04
 1.8521525e-01 6.7366081e-01]",[0.08377881 0.00183777 0.00145289 0.91293055],[0.00506944 0.9949305 ],"[6.5587528e-07 2.3506374e-05 5.3089065e-03 4.6804148e-01 4.6451676e-01
 5.8901720e-02 3.0196379e-03 1.7953762e-04 7.8030171e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1258_ema_face0.jpg,White,White,Female,20-29,"[8.7238210e-01 6.0097402e-04 4.3869305e-02 8.2055194e-04 6.6989346e-04
 3.1684435e-03 7.8488767e-02]",[0.97224987 0.00736928 0.00169999 0.01868092],[0.01458724 0.9854127 ],"[8.08086595e-04 8.01235735e-02 1.67135641e-01 5.92359900e-01
 1.48275733e-01 1.08706895e-02 4.00510762e-04 2.24504984e-05
 3.45565331e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/745_ema_face0.jpg,Southeast Asian,Asian,Male,30-39,"[3.6488200e-04 5.8953557e-04 1.7381279e-02 4.0890306e-01 5.7093513e-01
 1.7510254e-03 7.5127304e-05]",[4.3815473e-04 1.7939591e-04 9.9856520e-01 8.1727427e-04],[0.97943556 0.02056441],"[3.8530334e-06 4.1673768e-05 4.8970371e-03 1.1480233e-01 4.2623770e-01
 3.7045223e-01 7.7878974e-02 5.6112222e-03 7.5058793e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1814_ema_face0.jpg,White,White,Female,20-29,"[3.2526907e-01 2.4069336e-04 3.1174621e-01 7.0317066e-03 6.4047468e-03
 5.5410147e-02 2.9389739e-01]",[9.8616093e-01 2.8678012e-05 1.0163604e-03 1.2794010e-02],[0.01089312 0.98910695],"[8.4459662e-06 5.2227327e-03 3.0616832e-01 6.5300024e-01 3.5043944e-02
 5.5160874e-04 4.4958497e-06 2.2220442e-07 1.8851077e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/315_ema_face0.jpg,White,Asian,Male,40-49,"[7.00602591e-01 1.26627542e-03 3.82438861e-02 1.20651975e-01
 1.30489260e-01 5.45160903e-04 8.20096303e-03]",[7.99839795e-02 4.11726651e-04 9.19496834e-01 1.07417414e-04],[0.9676143  0.03238571],"[3.3593678e-06 3.6201749e-05 4.2665661e-03 4.4703025e-02 2.1660554e-01
 4.7042498e-01 2.4620393e-01 1.7029388e-02 7.2704355e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/430_ema_face0.jpg,Middle Eastern,White,Female,20-29,"[3.3411074e-02 2.2453138e-04 1.0956894e-02 2.4125099e-03 7.0139877e-02
 1.7504642e-02 8.6535043e-01]",[0.45576876 0.00140806 0.4474071  0.09541605],[0.01170772 0.98829234],"[4.2846998e-05 1.5276007e-02 4.5283884e-01 4.8279357e-01 4.5736253e-02
 3.2630360e-03 4.2250878e-05 5.9417453e-06 1.2409563e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1554_ema_face0.jpg,Black,Black,Female,10-19,"[0.00917906 0.76905215 0.08467181 0.0139251  0.08971377 0.03021589
 0.0032422 ]",[0.00503198 0.6684248  0.26786342 0.05867981],[0.29669595 0.70330405],"[1.2386567e-04 8.2998179e-02 6.8420666e-01 1.2970698e-01 7.2278805e-02
 2.6312111e-02 4.0802704e-03 2.6536611e-04 2.7742381e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1329_ema_face0.jpg,Southeast Asian,Asian,Female,20-29,"[0.00823117 0.00117973 0.01845358 0.3639774  0.6025135  0.00425685
 0.00138772]",[0.0033662  0.03336163 0.95258385 0.01068836],[0.08338083 0.9166192 ],"[6.2887819e-05 5.8831037e-03 8.4078833e-02 4.3038815e-01 3.8345045e-01
 8.6366348e-02 9.1308150e-03 6.0765096e-04 3.1798667e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1022_ema_face0.jpg,Latino_Hispanic,Black,Female,20-29,"[0.30784902 0.01949149 0.42583364 0.00783775 0.01654754 0.13900295
 0.08343759]",[0.06896771 0.41899684 0.12000403 0.3920315 ],[0.00323865 0.9967614 ],"[4.3447064e-05 6.0879686e-03 9.8007992e-02 6.3425583e-01 2.2041546e-01
 3.7079718e-02 3.6505868e-03 4.3259709e-04 2.6367661e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2325_ema_face0.jpg,Latino_Hispanic,White,Male,30-39,"[0.21582527 0.00682459 0.575781   0.00542547 0.02742851 0.01235978
 0.15635538]",[0.8060406  0.02813109 0.12892081 0.03690754],[9.9997652e-01 2.3500364e-05],"[1.7757773e-07 1.9335744e-06 2.9394117e-03 4.3038845e-01 5.0076175e-01
 6.3928954e-02 1.9325647e-03 4.5928089e-05 7.3107441e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/933_ema_face0.jpg,Latino_Hispanic,Indian,Male,40-49,"[0.12041675 0.00337553 0.64977413 0.0463657  0.09795983 0.06619535
 0.01591274]",[0.4364546  0.03574035 0.06158778 0.4662173 ],[9.9991834e-01 8.1653758e-05],"[8.1088634e-05 2.7182729e-03 6.3062645e-02 6.6830531e-02 3.9529154e-01
 4.0253609e-01 6.7805551e-02 1.6444697e-03 2.9836969e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/7_ema_face0.jpg,White,White,Female,3-9,"[9.6315974e-01 2.4862124e-05 5.1969998e-03 6.5384369e-04 1.3102205e-04
 9.0717258e-05 3.0742723e-02]",[9.9832439e-01 5.4184953e-04 8.1183505e-04 3.2195318e-04],[0.44547376 0.55452627],"[9.9887233e-03 9.3387133e-01 5.3893808e-02 1.7555133e-03 4.0953342e-04
 6.9028356e-05 9.7522261e-06 1.6406613e-06 6.2686053e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/4_ema_face0.jpg,Indian,Black,Female,30-39,"[0.00062801 0.34412917 0.02823506 0.00069803 0.00924189 0.6156934
 0.00137439]",[0.00115767 0.699647   0.00167053 0.2975248 ],[0.0452446 0.9547554],"[1.00061754e-06 4.51391497e-05 1.48674091e-02 3.71442258e-01
 4.87474471e-01 1.18632816e-01 7.40718609e-03 1.27290099e-04
 2.51554957e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1312_ema_face0.jpg,White,Asian,Male,10-19,"[0.51888007 0.00162797 0.10980364 0.25787783 0.07064465 0.00639655
 0.03476926]",[0.3239005  0.02082293 0.65342736 0.00184915],[0.9213711  0.07862894],"[0.00389069 0.15161163 0.35486662 0.06422099 0.15287109 0.16751227
 0.07235242 0.02799394 0.00468047]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/65_ema_face0.jpg,White,White,Male,3-9,"[9.5021689e-01 2.1891570e-05 2.3710541e-02 3.1963550e-04 1.2542155e-04
 1.3550339e-04 2.5470164e-02]",[9.9667788e-01 1.3061959e-04 1.5088270e-03 1.6827114e-03],[0.78111166 0.21888837],"[9.7703212e-04 8.1375873e-01 1.7464541e-01 6.3703163e-03 3.2364137e-03
 8.5453974e-04 1.2794488e-04 2.3127128e-05 6.5041913e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/759_ema_face0.jpg,Indian,Indian,Female,40-49,"[7.5868884e-04 7.1992031e-03 1.6922666e-03 2.7073576e-04 6.6214725e-03
 9.8328876e-01 1.6889266e-04]",[0.00123125 0.01485106 0.00168157 0.98223615],[0.04525049 0.9547495 ],"[5.9181216e-06 2.8760649e-05 5.9215486e-04 6.6990526e-03 1.4835539e-01
 5.0744969e-01 2.9674390e-01 3.8154852e-02 1.9702334e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2340_ema_face0.jpg,Middle Eastern,White,Male,20-29,"[3.9067119e-01 9.6972421e-05 5.4460701e-02 2.2553803e-02 1.1764599e-02
 3.1179839e-03 5.1733482e-01]",[0.7936201  0.0029095  0.18127581 0.02219457],[0.98176163 0.0182384 ],"[6.9066659e-06 7.0191547e-04 3.4284455e-01 5.2112347e-01 1.2296869e-01
 1.1875275e-02 4.3253481e-04 4.4495548e-05 2.1904129e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2274_ema_face0.jpg,Middle Eastern,White,Female,20-29,"[0.23236904 0.00428509 0.17374265 0.02350028 0.11247949 0.01426439
 0.4393591 ]",[0.61283034 0.02260745 0.27501518 0.08954705],[0.02952912 0.97047085],"[4.2830703e-07 2.1440905e-04 1.1163985e-01 7.5035053e-01 1.3431108e-01
 3.4143762e-03 6.4967520e-05 4.1592543e-06 2.1648097e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1693_ema_face0.jpg,Indian,White,Female,30-39,"[0.04251557 0.01659569 0.20403132 0.02619518 0.18580267 0.4482779
 0.07658175]",[0.57019424 0.00508303 0.04103468 0.38368812],[0.19509827 0.8049017 ],"[1.2379485e-06 1.2537738e-04 2.9714843e-02 4.4135481e-01 4.4196445e-01
 7.9341345e-02 7.0497976e-03 4.2517378e-04 2.3036844e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/544_ema_face0.jpg,Indian,Indian,Male,30-39,"[6.5003865e-04 1.7416004e-02 1.5419648e-02 1.3159440e-05 2.9920644e-04
 9.2950791e-01 3.6694091e-02]",[2.5901073e-04 2.6900482e-03 2.8213517e-05 9.9702269e-01],[0.998037   0.00196308],"[1.4733241e-05 3.6022867e-04 1.5841892e-02 1.5786043e-01 5.9127545e-01
 2.1238284e-01 2.0621864e-02 1.5275289e-03 1.1500382e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/110_ema_face0.jpg,Southeast Asian,Asian,Female,30-39,"[1.2741296e-04 1.1793670e-01 4.1394499e-03 1.9632499e-01 6.7871499e-01
 2.7375561e-03 1.8885275e-05]",[2.0227238e-04 4.8785873e-02 9.4032264e-01 1.0689207e-02],[0.03648224 0.9635177 ],"[5.4694733e-06 1.1762063e-03 4.0705740e-02 3.1099653e-01 5.0926280e-01
 1.1724212e-01 1.9187665e-02 1.3076431e-03 1.1577805e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1081_ema_face0.jpg,White,White,Female,20-29,"[0.6850136  0.00551627 0.20242764 0.00291659 0.00820442 0.00830876
 0.0876127 ]",[0.8632425  0.02421418 0.01526782 0.09727545],[0.3284098  0.67159015],"[7.0379638e-06 1.6662573e-02 3.6819720e-01 5.7068819e-01 4.3329552e-02
 1.0989672e-03 1.5267375e-05 1.0922887e-06 1.1857535e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/600_ema_face0.jpg,East Asian,Asian,Male,30-39,"[1.0813578e-02 3.4170818e-05 1.4982011e-02 8.2527632e-01 1.4622822e-01
 1.0395623e-03 1.6261255e-03]",[0.14648125 0.0042572  0.7626496  0.08661197],[9.9990714e-01 9.2895309e-05],"[3.7128265e-07 4.3674318e-06 8.6298765e-04 1.2758508e-01 6.3204372e-01
 2.2958323e-01 9.6363230e-03 2.8159178e-04 2.3995815e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2424_ema_face0.jpg,White,White,Male,50-59,"[9.9857527e-01 3.9747774e-05 1.8911537e-04 9.1694374e-06 2.3734723e-05
 6.8451001e-05 1.0944536e-03]",[9.9808633e-01 2.1747741e-04 1.6368914e-03 5.9402100e-05],[0.9919208  0.00807917],"[1.04691215e-04 2.25566168e-04 1.85690180e-03 1.24208219e-02
 1.21681079e-01 3.69028509e-01 4.19720888e-01 6.62412643e-02
 8.72024149e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1800_ema_face0.jpg,Latino_Hispanic,White,Male,40-49,"[1.5998840e-01 1.0762353e-03 5.3510636e-01 3.4482696e-04 1.3250945e-03
 6.7760527e-02 2.3439860e-01]",[0.8901387  0.0146623  0.01112078 0.08407821],[0.97886235 0.02113763],"[2.4507645e-07 1.8652302e-06 7.5090618e-04 3.5497084e-02 3.7991464e-01
 5.3397930e-01 4.9121376e-02 7.1796862e-04 1.6661299e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1181_ema_face0.jpg,Southeast Asian,Asian,Female,3-9,"[0.02530783 0.00278804 0.05488224 0.40658346 0.49447575 0.01401835
 0.00194445]",[0.03527721 0.00667558 0.94860554 0.00944169],[0.3101403 0.6898597],"[5.3125110e-02 8.3062035e-01 9.1011308e-02 1.7294290e-02 5.9590884e-03
 1.5800946e-03 2.8209385e-04 9.9216530e-05 2.8483311e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1291_ema_face0.jpg,White,White,Male,40-49,"[4.96439487e-01 5.13102750e-05 1.31544685e-02 2.48987835e-05
 6.33013551e-05 3.43471440e-03 4.86831874e-01]",[9.8020238e-01 3.2668517e-04 2.6402270e-04 1.9206969e-02],[0.99313635 0.00686364],"[2.6112259e-06 5.6265640e-06 9.6657249e-04 7.3033437e-02 3.8114545e-01
 4.0931875e-01 1.2323544e-01 1.1215714e-02 1.0763434e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/54_ema_face0.jpg,White,White,Female,30-39,"[8.7521333e-01 1.1748733e-02 1.4005725e-02 1.4340269e-04 3.1354441e-04
 4.8288554e-03 9.3746334e-02]",[9.9172544e-01 4.3001133e-03 1.2256777e-04 3.8518813e-03],[0.4771741 0.5228259],"[1.5875522e-06 1.3308718e-05 1.9917535e-03 1.8866950e-01 5.1626337e-01
 2.4047998e-01 4.6075802e-02 5.9519275e-03 5.5275776e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1877_ema_face0.jpg,White,White,Female,20-29,"[9.9954164e-01 5.2004934e-06 1.4747192e-04 9.5965220e-07 1.9180143e-06
 6.0268007e-06 2.9671466e-04]",[9.9990088e-01 5.9125134e-05 1.4279382e-05 2.5697136e-05],[1.1387346e-05 9.9998862e-01],"[6.4297554e-09 8.3763234e-06 1.3695867e-02 7.8124756e-01 2.0294459e-01
 2.0918448e-03 1.1559641e-05 1.3608789e-07 5.8305671e-09]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1239_ema_face0.jpg,Latino_Hispanic,White,Female,10-19,"[7.9513736e-02 2.9243642e-02 8.5163713e-01 6.8831019e-04 1.2004669e-02
 2.1851264e-02 5.0611892e-03]",[0.73529613 0.01712428 0.02183583 0.22574379],[0.00377937 0.99622065],"[4.8149217e-04 3.9435688e-01 5.0543666e-01 7.6769598e-02 2.1957150e-02
 9.5642556e-04 3.8056656e-05 3.5543833e-06 2.0722325e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1674_ema_face0.jpg,Indian,Black,Female,20-29,"[0.01642688 0.15982316 0.25882763 0.00861873 0.14848483 0.39952463
 0.00829414]",[0.12176199 0.35024405 0.31136626 0.21662767],[0.10529504 0.894705  ],"[5.5442135e-05 6.5759933e-03 8.4983803e-02 6.0501736e-01 2.8421369e-01
 1.8654879e-02 4.8138498e-04 1.6551925e-05 8.3982093e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1246_ema_face0.jpg,East Asian,Asian,Male,10-19,"[2.7018511e-03 1.0091906e-05 3.4841157e-03 9.5914090e-01 3.4417722e-02
 1.1407566e-04 1.3129623e-04]",[6.8820454e-03 1.0479124e-05 9.9301428e-01 9.3227718e-05],[0.58030254 0.41969743],"[2.4761283e-04 4.5481437e-01 5.2167493e-01 2.0221889e-02 2.6494593e-03
 3.5884263e-04 2.6070589e-05 6.0844673e-06 7.8254209e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2382_ema_face0.jpg,White,White,Male,50-59,"[9.8752695e-01 1.6640290e-05 1.0172413e-02 1.2828254e-04 6.9568741e-05
 2.9647184e-05 2.0564878e-03]",[9.9684530e-01 1.5688343e-04 2.9661409e-03 3.1730327e-05],[0.6994973  0.30050275],"[1.6084663e-05 1.0922544e-04 3.3445193e-03 9.2311334e-03 8.7175809e-02
 3.8670570e-01 4.7344518e-01 3.8603298e-02 1.3691359e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1421_ema_face0.jpg,Middle Eastern,Indian,Male,40-49,"[4.2815506e-02 2.4934090e-04 5.5036247e-02 2.6386946e-05 2.5563402e-04
 2.9720533e-01 6.0441160e-01]",[0.09696309 0.00168724 0.00155726 0.89979243],[9.999973e-01 2.727526e-06],"[1.5684280e-05 2.2185443e-05 4.4876491e-04 1.3749401e-02 2.3267637e-01
 6.4368421e-01 1.0757928e-01 1.7903430e-03 3.3717130e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1457_ema_face0.jpg,Black,Black,Female,3-9,"[1.8494649e-06 9.9997598e-01 1.0387030e-05 6.0795765e-07 1.5154448e-06
 8.6562022e-06 1.0426722e-06]",[1.7729282e-06 9.9979544e-01 1.3454338e-05 1.8924801e-04],[0.3360019 0.6639981],"[9.6195173e-03 7.2833204e-01 1.6447081e-01 4.8479747e-02 3.1676933e-02
 1.3827649e-02 3.1755094e-03 3.3715920e-04 8.0681937e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/360_ema_face0.jpg,Latino_Hispanic,Black,Male,30-39,"[0.02293995 0.3492536  0.52485013 0.01326526 0.07665779 0.00247007
 0.01056317]",[0.06595933 0.78614277 0.1415598  0.00633806],[0.9938684  0.00613158],"[3.0192971e-04 3.7902780e-03 3.5645235e-02 3.7077391e-01 5.2837771e-01
 5.8835577e-02 2.1557016e-03 1.0883514e-04 1.0793200e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/743_ema_face0.jpg,White,White,Female,20-29,"[9.9746960e-01 1.9077768e-06 2.4435850e-04 8.2773304e-06 9.3887829e-06
 2.2598947e-06 2.2640983e-03]",[9.9995673e-01 1.3109992e-05 2.9632425e-05 5.4752275e-07],[0.03373891 0.9662611 ],"[7.95234155e-06 4.92399279e-03 4.27285910e-01 4.45933342e-01
 1.09581165e-01 1.19070159e-02 3.17349826e-04 3.53347932e-05
 7.95586220e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1906_ema_face0.jpg,Latino_Hispanic,White,Male,30-39,"[0.21850757 0.0240469  0.31559554 0.05596018 0.07229507 0.04117519
 0.27241954]",[0.501298   0.01018087 0.2955265  0.1929946 ],[0.5050623 0.4949377],"[1.4449794e-05 1.2107501e-04 6.6224337e-03 2.9129630e-01 4.9857754e-01
 1.7944692e-01 2.2099396e-02 1.7287309e-03 9.3089548e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/766_ema_face0.jpg,Latino_Hispanic,Asian,Female,20-29,"[0.08560281 0.01237189 0.64007795 0.01380235 0.03784446 0.07265417
 0.1376463 ]",[0.09795133 0.03691863 0.79090774 0.07422227],[0.0939489 0.9060511],"[1.0537753e-04 1.4468543e-02 3.4806824e-01 3.7485641e-01 2.1710569e-01
 4.3433893e-02 1.7625357e-03 1.7974903e-04 1.9473937e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1752_ema_face0.jpg,Latino_Hispanic,White,Female,10-19,"[0.3153695  0.00086091 0.37728292 0.01092751 0.03826474 0.05194453
 0.20534992]",[0.45227417 0.00160972 0.19666252 0.34945357],[0.05728747 0.94271255],"[1.1263571e-05 2.9029373e-02 7.2607708e-01 2.2885703e-01 1.5323046e-02
 6.9093751e-04 9.5974920e-06 1.4127722e-06 1.5343623e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1653_ema_face0.jpg,Middle Eastern,White,Female,20-29,"[1.7406540e-01 3.3608094e-04 6.1290998e-02 7.8278227e-04 1.4998255e-03
 4.0626624e-03 7.5796223e-01]",[0.9869928  0.00132761 0.00125512 0.01042452],[2.2069809e-04 9.9977934e-01],"[1.27871317e-07 7.39051393e-05 2.86601633e-02 6.21374428e-01
 3.33930075e-01 1.56053789e-02 3.45337379e-04 1.03336515e-05
 2.35013985e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1211_ema_face0.jpg,White,White,Female,20-29,"[0.51841426 0.00346954 0.39817783 0.00059028 0.003159   0.02256076
 0.05362846]",[0.8660515  0.01639749 0.00264446 0.11490659],[9.0738395e-06 9.9999088e-01],"[7.8910219e-08 1.9849953e-05 9.0112267e-03 5.7107788e-01 3.9410162e-01
 2.5403351e-02 3.8158713e-04 4.3679743e-06 3.3802806e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/256_ema_face0.jpg,Latino_Hispanic,Indian,Female,20-29,"[0.0793376  0.28981474 0.44190964 0.00446617 0.06139152 0.08019925
 0.04288106]",[0.10792096 0.19404839 0.2701847  0.42784593],[0.07188787 0.9281121 ],"[2.8563205e-05 1.3051045e-03 3.6377054e-02 5.6975019e-01 3.3682233e-01
 5.2388221e-02 3.1188994e-03 1.9903501e-04 1.0628135e-05]"
