face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces_fairface_bal_gen_ddpm_ep=206/339_face0.jpg,White,White,Female,40-49,"[0.89677715 0.00116408 0.01148422 0.05250923 0.02754132 0.00174002
 0.00878399]",[0.60960615 0.00944472 0.37209374 0.00885543],[0.00757953 0.99242043],"[1.7543480e-04 1.3024111e-03 7.9575339e-03 7.8097217e-02 2.5337633e-01
 3.9023116e-01 1.9704297e-01 6.1615605e-02 1.0201284e-02]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3548_face0.jpg,White,White,Male,20-29,"[9.8351282e-01 1.4289849e-05 1.5841468e-03 1.4674175e-04 9.0530564e-05
 9.9701254e-05 1.4551757e-02]",[9.9965203e-01 9.5811978e-05 4.5410077e-05 2.0672835e-04],[9.994133e-01 5.867077e-04],"[1.4453586e-06 3.8977207e-05 2.2680871e-02 7.1149576e-01 2.5615352e-01
 9.5155016e-03 1.0988137e-04 3.8242665e-06 3.1331851e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3480_face0.jpg,White,Asian,Male,20-29,"[0.43111706 0.00117821 0.12598431 0.29485214 0.0866425  0.0049369
 0.05528898]",[0.41666377 0.00188192 0.57183105 0.00962328],[0.9294539 0.0705461],"[2.8009976e-05 7.6053914e-04 2.4943780e-02 4.2134380e-01 3.6735508e-01
 1.5224223e-01 2.9550062e-02 3.5751518e-03 2.0137693e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2232_face0.jpg,Black,Black,Female,10-19,"[0.00848667 0.40741366 0.26927024 0.00324252 0.05852101 0.25040618
 0.00265974]",[0.00228897 0.8858917  0.00732173 0.10449764],[0.30448878 0.6955112 ],"[0.01191406 0.21833168 0.3684661  0.09076034 0.12287787 0.1258891
 0.04633382 0.01370989 0.00171718]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2742_face0.jpg,Southeast Asian,Asian,Male,10-19,"[7.3313108e-04 5.9200171e-02 2.1339128e-02 1.7407644e-01 7.4043626e-01
 4.0470026e-03 1.6789559e-04]",[0.00105757 0.02062804 0.97194576 0.00636866],[0.8154321 0.184568 ],"[4.1216770e-03 4.2723042e-01 4.2892340e-01 1.0003222e-01 3.1522255e-02
 7.3403465e-03 6.5363449e-04 1.4816853e-04 2.7896731e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2989_face0.jpg,White,White,Male,50-59,"[6.5880948e-01 1.8953184e-04 6.8745003e-03 2.9434222e-01 3.6412161e-02
 1.2691451e-03 2.1029112e-03]",[6.1971384e-01 2.2602950e-04 3.7919664e-01 8.6349127e-04],[0.9731936  0.02680638],"[1.5021264e-04 6.1218056e-04 5.7905344e-03 1.9104470e-02 5.3501077e-02
 2.6804939e-01 4.2720094e-01 2.1440151e-01 1.1189622e-02]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1496_face0.jpg,Black,Indian,Male,10-19,"[0.00993526 0.55517316 0.06422123 0.00635304 0.0804482  0.2670204
 0.01684882]",[0.00462642 0.10755633 0.01537526 0.872442  ],[0.87339205 0.12660798],"[6.2699366e-04 5.8887113e-02 4.3494061e-01 3.5195553e-01 1.2967657e-01
 2.1283993e-02 2.2560009e-03 3.0161030e-04 7.1619637e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1567_face0.jpg,White,White,Female,20-29,"[7.5535423e-01 1.2877421e-01 7.4420258e-02 1.1695428e-04 6.0919824e-04
 1.7061469e-03 3.9019048e-02]",[0.72092867 0.2713608  0.00168761 0.00602298],[0.35973868 0.6402613 ],"[1.0962520e-05 1.2868540e-03 9.4948746e-02 5.4388082e-01 3.3372995e-01
 2.5324037e-02 7.8534090e-04 3.0620547e-05 2.6098082e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3332_face0.jpg,Latino_Hispanic,White,Female,10-19,"[0.24378599 0.05653797 0.3403303  0.02280152 0.1115074  0.03983082
 0.18520613]",[0.505697   0.08886042 0.3847266  0.02071597],[0.16712512 0.8328749 ],"[7.3505106e-04 3.2238227e-01 5.3793675e-01 1.0970888e-01 2.5865994e-02
 3.1024944e-03 2.2355733e-04 3.7799160e-05 7.2275279e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1468_face0.jpg,Latino_Hispanic,Black,Female,30-39,"[0.03108048 0.18752097 0.6434273  0.00809296 0.09976575 0.01695558
 0.01315688]",[0.07975926 0.7052455  0.20563036 0.0093649 ],[0.00538046 0.99461955],"[4.0015591e-05 1.1966147e-03 4.7014583e-02 1.3987897e-01 4.1305530e-01
 3.0795637e-01 8.2760088e-02 7.9486929e-03 1.4934491e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1000_face0.jpg,Middle Eastern,White,Male,30-39,"[2.8268978e-01 8.6432453e-03 7.2322875e-02 5.0992123e-04 1.3935216e-03
 1.5344337e-02 6.1909640e-01]",[9.8442948e-01 6.1018793e-03 4.5948161e-04 9.0091806e-03],[9.9977750e-01 2.2247374e-04],"[5.2534697e-06 4.3481956e-05 2.0686991e-03 1.3440849e-01 6.6774482e-01
 1.8917437e-01 6.3282489e-03 2.1862160e-04 7.9873107e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2725_face0.jpg,White,White,Female,3-9,"[0.66775674 0.2242238  0.08848581 0.00085591 0.0019845  0.00594377
 0.01074945]",[7.6931781e-01 2.2356050e-01 4.2395963e-04 6.6975928e-03],[0.3701515 0.6298485],"[7.3450390e-04 5.2073449e-01 4.3696091e-01 3.8638622e-02 2.7280506e-03
 1.8616402e-04 1.3426906e-05 2.5101178e-06 1.2956912e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/952_face0.jpg,Black,Black,Female,10-19,"[0.03604246 0.507319   0.3321234  0.00916673 0.08353295 0.02579852
 0.00601703]",[0.05740103 0.88115585 0.04418084 0.01726227],[0.32145748 0.6785425 ],"[4.1856812e-04 3.9988282e-01 5.6439102e-01 3.0838806e-02 4.0594242e-03
 3.7788021e-04 2.6110678e-05 4.4822191e-06 9.0615265e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3435_face0.jpg,White,White,Female,20-29,"[9.1111368e-01 6.9543159e-05 4.2275107e-03 5.3172156e-05 1.1147669e-04
 1.7320890e-03 8.2692534e-02]",[0.6785247  0.0195334  0.00364189 0.29830015],[0.00582742 0.9941726 ],"[5.7126408e-07 2.3214083e-05 6.4177820e-03 4.8169902e-01 4.5538911e-01
 5.3440336e-02 2.9034761e-03 1.2076386e-04 5.7233915e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/628_face0.jpg,White,White,Female,20-29,"[3.4065413e-01 4.5893449e-02 3.0368143e-01 2.7351617e-04 9.3809376e-04
 1.3905101e-01 1.6950834e-01]",[0.598572   0.18534388 0.06776518 0.14831895],[0.11542901 0.88457096],"[1.6803933e-05 4.3227137e-03 2.8850472e-01 5.9881306e-01 9.8100558e-02
 9.8550869e-03 3.5346806e-04 3.0635074e-05 2.9332332e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4234_face0.jpg,White,White,Female,60-69,"[0.57179135 0.04554883 0.22175896 0.00973286 0.0126639  0.01181848
 0.12668554]",[0.7538428  0.03837378 0.19475086 0.01303258],[0.03528888 0.96471107],"[7.5319957e-05 5.3065480e-04 7.9463277e-04 4.4780402e-04 3.6676561e-03
 3.2706149e-02 1.6522817e-01 5.2655691e-01 2.6999271e-01]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4384_face0.jpg,Southeast Asian,Asian,Male,3-9,"[0.01668144 0.00080828 0.01374779 0.4687286  0.49713498 0.00194934
 0.00094951]",[1.2091237e-02 8.9989757e-05 9.8722255e-01 5.9622631e-04],[0.6069181 0.3930819],"[2.0053038e-02 5.9455562e-01 1.8244420e-01 1.2269716e-01 5.9740853e-02
 1.7302148e-02 2.5573256e-03 5.3897849e-04 1.1079400e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1219_face0.jpg,White,Asian,Female,3-9,"[4.7328717e-01 3.7684417e-04 9.1572367e-02 3.5947910e-01 6.8506874e-02
 1.4911238e-03 5.2864761e-03]",[1.2539932e-01 2.3935577e-03 8.7135112e-01 8.5602095e-04],[0.4913888  0.50861126],"[1.8496457e-02 9.4243628e-01 3.8134798e-02 5.3518929e-04 2.5963885e-04
 8.2788822e-05 2.6373624e-05 1.6251195e-05 1.2263115e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1015_face0.jpg,White,White,Male,3-9,"[4.3413749e-01 3.3793823e-04 2.8075171e-01 2.1742924e-01 5.3998161e-02
 4.8461217e-03 8.4994109e-03]",[0.7890035  0.00593605 0.17484653 0.03021388],[0.9651404  0.03485954],"[7.7992067e-04 8.8708532e-01 1.0876899e-01 1.4118609e-03 1.2982512e-03
 5.0850207e-04 1.1707801e-04 2.6175421e-05 3.8450394e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3951_face0.jpg,White,White,Female,20-29,"[7.3692900e-01 7.3176972e-04 3.2713875e-02 1.5982175e-01 4.3681838e-02
 4.8611155e-03 2.1260640e-02]",[0.75904524 0.00221116 0.2110388  0.02770476],[0.08055911 0.91944087],"[4.79804248e-06 9.27373359e-04 1.18507594e-01 7.92470276e-01
 8.60662013e-02 1.97786116e-03 4.19207281e-05 3.58558600e-06
 4.96216273e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2828_face0.jpg,White,White,Male,10-19,"[9.1414255e-01 4.5928132e-04 5.7648990e-02 1.4625860e-03 3.0531543e-03
 1.6152872e-03 2.1618100e-02]",[0.90173846 0.0359668  0.04281785 0.01947692],[0.8235155  0.17648451],"[7.9040311e-04 5.7005197e-02 4.6113011e-01 2.8054160e-01 1.7845243e-01
 2.1291927e-02 7.4076059e-04 4.0264607e-05 7.3706310e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4147_face0.jpg,Indian,Indian,Male,20-29,"[0.01626207 0.03438027 0.16432011 0.01166165 0.07133076 0.679556
 0.02248909]",[0.01814154 0.04819206 0.03507531 0.8985911 ],[0.952467   0.04753298],"[5.8496407e-05 1.1380831e-02 2.4683660e-01 6.6630042e-01 7.1912281e-02
 3.4301616e-03 7.0718990e-05 9.8505225e-06 6.6608698e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1423_face0.jpg,White,White,Female,30-39,"[9.00285006e-01 1.58927978e-05 1.01799052e-02 6.45640120e-02
 1.26723694e-02 1.52599387e-04 1.21302465e-02]",[6.7693919e-01 3.7528601e-04 3.2189465e-01 7.9092610e-04],[0.00780949 0.99219054],"[2.8115644e-06 1.6253564e-04 1.7247342e-02 3.4247136e-01 4.1698146e-01
 1.9277875e-01 2.7770754e-02 2.4758279e-03 1.0912116e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1776_face0.jpg,Latino_Hispanic,Indian,Female,20-29,"[0.00587926 0.04054719 0.56313175 0.01283843 0.17887014 0.1970465
 0.00168674]",[0.03015687 0.02354877 0.28137904 0.66491526],[0.00350943 0.99649054],"[3.3260014e-06 3.7068583e-03 2.3742463e-01 6.6409022e-01 9.2055902e-02
 2.6761899e-03 4.0496026e-05 2.3050397e-06 6.1404791e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/600_face0.jpg,Latino_Hispanic,White,Female,20-29,"[0.10112401 0.00344063 0.80710363 0.01966911 0.05245724 0.01089068
 0.00531468]",[0.8065175  0.0128178  0.0629672  0.11769754],[2.2242713e-05 9.9997771e-01],"[2.3184457e-08 4.2045398e-05 6.5441310e-02 7.8391409e-01 1.4842370e-01
 2.1693213e-03 9.4049592e-06 9.9897335e-08 9.6704300e-10]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3449_face0.jpg,East Asian,Asian,Male,30-39,"[7.2118761e-03 2.0722524e-04 4.7644068e-02 6.4954102e-01 2.8392974e-01
 1.0140470e-03 1.0452035e-02]",[4.3892562e-03 3.1347849e-04 9.9093866e-01 4.3586069e-03],[0.98948085 0.01051918],"[9.3314979e-05 8.7516644e-04 1.7924696e-02 1.2565434e-01 5.4200816e-01
 2.8850025e-01 2.3442039e-02 1.4753657e-03 2.6598713e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3979_face0.jpg,White,White,Male,20-29,"[9.3346953e-01 5.1691738e-04 3.7829164e-02 2.4814156e-04 3.7247836e-04
 1.6127992e-03 2.5950985e-02]",[9.7932667e-01 2.0418870e-03 5.4433540e-04 1.8087104e-02],[0.9452332  0.05476683],"[7.0519854e-07 4.0823495e-04 9.4471626e-02 7.6070136e-01 1.4050440e-01
 3.8794957e-03 3.2955631e-05 1.1360728e-06 8.6771216e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2057_face0.jpg,East Asian,Asian,Male,30-39,"[6.2297867e-04 6.0691265e-05 5.7861756e-04 8.9043796e-01 1.0778046e-01
 4.5202996e-04 6.7234614e-05]",[1.0283123e-04 3.1380481e-05 9.9983817e-01 2.7607957e-05],[0.9184894  0.08151062],"[2.6293355e-04 3.3109605e-03 3.5850357e-02 2.9614016e-01 3.8642412e-01
 2.2772330e-01 3.8204428e-02 1.1140517e-02 9.4324601e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3945_face0.jpg,White,White,Male,20-29,"[9.9525726e-01 9.6768626e-06 2.7488690e-04 2.9292839e-06 3.6616730e-06
 2.1936767e-05 4.4296561e-03]",[9.9939996e-01 7.1568087e-05 9.6780852e-05 4.3171077e-04],[0.9840415  0.01595851],"[4.1304934e-06 1.8952307e-04 4.9075838e-02 6.3564259e-01 2.4893758e-01
 6.1345376e-02 4.3529212e-03 3.9409837e-04 5.7928188e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2541_face0.jpg,Latino_Hispanic,White,Male,50-59,"[1.8900312e-01 5.8435852e-04 7.4103475e-01 4.4572568e-03 7.0738122e-03
 2.0497812e-02 3.7348777e-02]",[0.89839643 0.00118211 0.07427283 0.02614859],[9.993876e-01 6.124116e-04],"[3.2324003e-04 3.9519061e-04 1.8289227e-03 4.5586369e-04 5.5856598e-03
 1.0258549e-01 6.6904980e-01 2.1692261e-01 2.8532317e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1588_face0.jpg,Latino_Hispanic,White,Male,10-19,"[0.15051326 0.03119171 0.58707565 0.00108281 0.00312862 0.01820365
 0.20880423]",[0.8143541  0.06245228 0.01603728 0.10715628],[0.6061164  0.39388356],"[2.9996672e-04 4.7335660e-01 5.0520128e-01 1.7400919e-02 3.2287866e-03
 4.8256014e-04 2.4554642e-05 4.4953413e-06 8.4499851e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/220_face0.jpg,Indian,Indian,Female,10-19,"[1.0687076e-01 5.9355195e-03 2.8498206e-01 1.9067782e-04 1.1620728e-03
 3.8455087e-01 2.1630807e-01]",[0.15950854 0.06058471 0.00516173 0.77474505],[0.01839476 0.98160523],"[3.7214875e-05 4.1503374e-02 5.2042711e-01 4.0349290e-01 3.1882335e-02
 2.5696212e-03 7.7011573e-05 9.4088682e-06 9.7573843e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2349_face0.jpg,Black,Asian,Female,50-59,"[0.13324976 0.30221188 0.20163618 0.05685106 0.22718473 0.02284798
 0.05601844]",[0.22321235 0.2803045  0.4748653  0.02161787],[0.07372528 0.9262747 ],"[1.46820475e-05 1.18013806e-04 1.23246759e-03 1.49094984e-02
 1.00101128e-01 3.49881560e-01 4.14518565e-01 1.05359316e-01
 1.38646476e-02]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4052_face0.jpg,White,White,Female,20-29,"[0.89379877 0.00456391 0.01983154 0.00207554 0.00130926 0.0033309
 0.07509009]",[9.8881179e-01 5.6001907e-03 5.0489577e-03 5.3905050e-04],[0.21625493 0.7837451 ],"[9.10332237e-05 5.40006952e-03 2.04492658e-01 6.05450451e-01
 1.70134097e-01 1.34316469e-02 8.46891606e-04 1.21590696e-04
 3.15688449e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1753_face0.jpg,East Asian,Asian,Male,20-29,"[8.6184032e-03 5.1218900e-04 3.2870170e-02 6.4360011e-01 3.1111494e-01
 1.5276300e-03 1.7566083e-03]",[1.2914164e-03 1.6432218e-04 9.9790490e-01 6.3942024e-04],[9.9993992e-01 6.0053513e-05],"[1.7045072e-07 1.1628869e-05 2.8477859e-02 8.6148655e-01 1.0814248e-01
 1.8573783e-03 2.2184287e-05 1.7283758e-06 3.4635967e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4259_face0.jpg,Indian,Indian,Female,30-39,"[2.3824435e-03 5.7616207e-04 2.2941807e-03 4.3462595e-04 2.4470121e-03
 9.9073648e-01 1.1290488e-03]",[8.3018104e-03 8.8158454e-04 5.4410733e-03 9.8537546e-01],[0.04047517 0.9595248 ],"[2.05873483e-04 4.22138255e-03 4.15117815e-02 2.92084038e-01
 5.03626168e-01 1.40927210e-01 1.58499703e-02 1.47246313e-03
 1.01092446e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/319_face0.jpg,Black,Indian,Male,10-19,"[4.3689713e-04 5.4714900e-01 2.9061448e-03 4.7980371e-05 8.4420800e-04
 4.4673291e-01 1.8828049e-03]",[0.00891394 0.2687872  0.04073921 0.6815596 ],[0.98381436 0.01618561],"[4.4368717e-04 5.1806349e-02 5.1494503e-01 2.0171793e-01 1.3246638e-01
 6.0827229e-02 2.9403836e-02 7.5372686e-03 8.5229130e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4493_face0.jpg,Latino_Hispanic,Indian,Female,30-39,"[0.17516942 0.00194805 0.46332788 0.00073807 0.00445292 0.252916
 0.10144771]",[0.4805022  0.00744481 0.03044409 0.4816089 ],[0.39557555 0.6044244 ],"[1.5558836e-06 2.3457178e-05 5.0024102e-03 1.5542577e-01 4.8152441e-01
 3.2000038e-01 3.7103713e-02 8.9625956e-04 2.2071257e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1020_face0.jpg,White,White,Female,3-9,"[9.9748456e-01 1.0265813e-05 2.4631302e-04 2.4765661e-05 1.6772090e-05
 6.0592934e-06 2.2113349e-03]",[9.9890620e-01 5.3682138e-04 4.2108406e-04 1.3599782e-04],[0.4753859  0.52461416],"[1.7051680e-02 8.8750672e-01 8.5647836e-02 2.7661072e-03 1.7169929e-03
 3.3747402e-03 1.5291179e-03 2.8585989e-04 1.2097830e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3850_face0.jpg,White,White,Male,20-29,"[0.7914497  0.0244695  0.04679013 0.06017963 0.03264039 0.00736459
 0.03710605]",[0.8664227  0.01166554 0.11903714 0.0028746 ],[0.9908991  0.00910091],"[1.9864760e-04 2.3669840e-04 2.2478929e-02 4.7431773e-01 3.9542907e-01
 9.3897909e-02 1.1641931e-02 1.5859789e-03 2.1321667e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1232_face0.jpg,White,White,Female,40-49,"[9.9282897e-01 1.2271204e-06 6.7778199e-04 2.6339480e-05 1.1775387e-05
 1.3792353e-04 6.3159582e-03]",[9.9984968e-01 2.0328534e-06 7.6823570e-05 7.1471499e-05],[0.01551686 0.9844831 ],"[6.4663486e-06 2.1818100e-04 1.3891686e-02 1.6246517e-01 2.0933384e-01
 3.9266711e-01 1.9952530e-01 1.8837646e-02 3.0545183e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/739_face0.jpg,White,White,Male,3-9,"[0.58378214 0.00503112 0.14190222 0.15472986 0.06726155 0.0063527
 0.04094043]",[8.4157580e-01 6.9776522e-03 1.5098551e-01 4.6103873e-04],[0.72801226 0.27198774],"[1.4269692e-02 5.9572345e-01 3.2300022e-01 3.3051156e-02 2.3028027e-02
 8.5129449e-03 1.6360501e-03 5.6604284e-04 2.1236567e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1922_face0.jpg,East Asian,Asian,Female,20-29,"[6.3744215e-03 3.4167242e-05 6.4046104e-03 9.0076429e-01 8.5622720e-02
 2.0438769e-04 5.9544272e-04]",[1.33835785e-02 1.57352071e-04 9.86424804e-01 3.42226667e-05],[0.01863775 0.9813622 ],"[2.4225318e-07 2.9472953e-05 3.2455344e-02 7.3352307e-01 2.2434093e-01
 9.5107825e-03 1.3310811e-04 6.9508887e-06 1.2154960e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1348_face0.jpg,Latino_Hispanic,Asian,Male,3-9,"[0.12376812 0.00475756 0.66583294 0.06028702 0.05051215 0.04958083
 0.04526138]",[0.20302449 0.01405698 0.64427793 0.13864063],[0.94822246 0.05177759],"[2.9725279e-03 5.4286444e-01 4.3123579e-01 1.1727611e-02 8.2163252e-03
 2.6119677e-03 2.9803551e-04 6.4480497e-05 8.8649140e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1560_face0.jpg,White,White,Male,40-49,"[0.56002915 0.01275644 0.06107765 0.00212473 0.00343614 0.01775614
 0.34281975]",[0.7601773  0.03757225 0.00642677 0.19582371],[0.73664    0.26336005],"[5.6224195e-05 1.8967246e-04 2.4726370e-03 4.8285514e-02 1.5889856e-01
 4.1340658e-01 3.1222928e-01 6.1322510e-02 3.1389790e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4168_face0.jpg,White,White,Female,30-39,"[8.3070028e-01 1.7215709e-05 3.4183152e-02 8.2286767e-04 5.4977112e-04
 6.0449974e-03 1.2768176e-01]",[9.9304122e-01 1.5696891e-05 7.5873971e-04 6.1843633e-03],[0.04399708 0.95600295],"[2.6878102e-05 1.5425467e-03 8.6661190e-02 3.0604273e-01 4.5375606e-01
 1.3945656e-01 1.2054975e-02 4.4287398e-04 1.6144842e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/4279_face0.jpg,East Asian,Asian,Male,30-39,"[0.01611405 0.00747057 0.02623806 0.64040273 0.26355365 0.03298254
 0.01323842]",[3.5762969e-02 7.4951514e-04 9.2833078e-01 3.5156786e-02],[9.9999970e-01 3.0144784e-07],"[9.3374105e-08 9.0336459e-07 2.8793715e-04 2.8592867e-01 6.7192441e-01
 4.1349128e-02 4.8789615e-04 2.0656846e-05 2.4505007e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3304_face0.jpg,White,White,Female,20-29,"[9.6312696e-01 1.2340963e-04 3.2064051e-03 2.1620143e-02 1.1264150e-02
 3.5471858e-05 6.2343996e-04]",[0.5875645  0.00319251 0.40650323 0.00273975],[0.00280925 0.9971908 ],"[8.6334603e-07 1.8762758e-03 2.5077683e-01 6.2628984e-01 1.1696449e-01
 4.0426794e-03 4.7552734e-05 1.3796611e-06 1.2796137e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2126_face0.jpg,East Asian,Asian,Male,20-29,"[0.00399937 0.00072691 0.01466861 0.6697757  0.30923173 0.00076538
 0.00083224]",[1.4807824e-03 7.3084800e-04 9.9729216e-01 4.9616559e-04],[0.67964464 0.32035536],"[1.5381258e-05 4.6138898e-03 4.2337111e-01 5.5220079e-01 1.8862925e-02
 9.0631563e-04 2.3137383e-05 5.6020031e-06 8.3222398e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3134_face0.jpg,Middle Eastern,White,Male,30-39,"[0.37706032 0.00436724 0.11296185 0.0038151  0.01090744 0.00614536
 0.48474273]",[0.9596085  0.01799451 0.01471745 0.00767954],[9.999911e-01 8.916699e-06],"[1.6398842e-05 2.8024241e-04 7.3539126e-03 1.0394810e-01 4.7246727e-01
 3.7014902e-01 4.3142263e-02 2.5975648e-03 4.5183588e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/971_face0.jpg,White,White,Female,20-29,"[0.64976865 0.00113926 0.15562178 0.00194193 0.00482536 0.02311136
 0.16359158]",[0.85670125 0.01723165 0.10072246 0.02534463],[0.00940369 0.9905963 ],"[3.4438199e-05 2.6075179e-03 6.2169969e-02 4.8880565e-01 3.7314221e-01
 6.9806665e-02 3.2010241e-03 2.1964019e-04 1.2883259e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1717_face0.jpg,Latino_Hispanic,Asian,Male,20-29,"[0.11101206 0.00083735 0.3867846  0.06950191 0.04035507 0.02242147
 0.3690875 ]",[0.43975848 0.00747678 0.4794052  0.07335962],[9.9983549e-01 1.6449006e-04],"[9.1047674e-05 1.2173323e-02 2.9601294e-01 3.5718748e-01 2.8170371e-01
 5.0497059e-02 2.0315242e-03 2.9444217e-04 8.4477897e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2154_face0.jpg,White,White,Female,3-9,"[6.5924078e-01 5.8343593e-04 3.0586857e-01 1.1156662e-02 9.8181488e-03
 2.0642513e-03 1.1268075e-02]",[0.95853466 0.00232227 0.03303669 0.00610629],[0.23917073 0.76082927],"[3.3532217e-04 7.9749769e-01 2.0070755e-01 8.8747055e-04 4.2223558e-04
 1.2306256e-04 1.9828911e-05 4.7078906e-06 2.1103015e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/1168_face0.jpg,Southeast Asian,Black,Female,50-59,"[0.0008549  0.35485998 0.05826867 0.09779373 0.35547733 0.12879005
 0.00395539]",[0.00110068 0.3755747  0.3690954  0.2542292 ],[0.2836572  0.71634287],"[9.6970853e-06 1.6786344e-04 3.9303740e-03 2.9999057e-02 1.2652405e-01
 3.4614804e-01 3.9366987e-01 9.4993822e-02 4.5572296e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2206_face0.jpg,Middle Eastern,Indian,Male,3-9,"[0.07569263 0.13460228 0.15826043 0.00059667 0.00822727 0.21158889
 0.4110318 ]",[0.16522777 0.07811096 0.01746524 0.739196  ],[0.96853465 0.0314653 ],"[1.4130883e-02 9.1000718e-01 7.3326230e-02 1.3895804e-03 5.6100602e-04
 4.7637222e-04 7.5057360e-05 2.6924447e-05 6.7414735e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2917_face0.jpg,White,White,Male,40-49,"[9.9986953e-01 2.6657768e-08 6.5997442e-06 3.8005946e-06 1.7229423e-06
 5.1674425e-07 1.1783381e-04]",[9.9998873e-01 2.7386699e-07 1.0238794e-05 8.6789260e-07],[9.9933666e-01 6.6337344e-04],"[1.8910897e-06 1.5862912e-05 1.5686984e-03 6.6228867e-02 4.0832698e-01
 4.7883961e-01 4.4102322e-02 8.8417099e-04 3.1637177e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206/3606_face0.jpg,White,White,Female,20-29,"[8.1642681e-01 7.5572304e-04 5.6647900e-02 3.7670948e-03 2.1242066e-03
 7.8908465e-04 1.1948921e-01]",[0.98479265 0.01053016 0.00153676 0.00314048],[0.10789934 0.89210063],"[6.2855270e-06 4.8915828e-03 4.0472421e-01 5.1994079e-01 6.4691909e-02
 5.5305138e-03 1.9132480e-04 2.1049964e-05 2.3832872e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206/2390_face0.jpg,White,White,Female,40-49,"[0.5258974  0.00130344 0.11028463 0.14152555 0.07573987 0.00586677
 0.13938229]",[0.5713429  0.00177939 0.42155814 0.00531959],[0.00210793 0.9978921 ],"[3.9926777e-05 3.2202073e-04 2.3349407e-03 6.5906309e-02 2.9344094e-01
 3.9622363e-01 2.1195887e-01 2.8801085e-02 9.7234146e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206/472_face0.jpg,Indian,Indian,Male,30-39,"[5.2464619e-02 4.0147011e-03 2.9227418e-01 2.9067727e-04 3.1124367e-03
 5.9029621e-01 5.7547212e-02]",[0.15041374 0.01106461 0.00233667 0.83618504],[0.998452   0.00154797],"[4.5051485e-07 3.8151506e-05 2.7814714e-02 3.7204161e-01 4.6367568e-01
 1.3154413e-01 4.7079548e-03 1.7317844e-04 4.1008757e-06]"
